"id","index","period","timestamp","minute","second","possession","duration","related_events","off_camera","location","under_pressure","counterpress","out","type.id","type.name","possession_team.id","possession_team.name","play_pattern.id","play_pattern.name","team.id","team.name","tactics.formation","tactics.lineup","player.id","player.name","position.id","position.name","pass.length","pass.angle","pass.end_location","pass.aerial_won","pass.switch","pass.cross","pass.assisted_shot_id","pass.goal_assist","pass.shot_assist","pass.outswinging","pass.deflected","pass.straight","pass.inswinging","pass.cut_back","pass.through_ball","pass.miscommunication","pass.no_touch","pass.recipient.id","pass.recipient.name","pass.height.id","pass.height.name","pass.body_part.id","pass.body_part.name","pass.type.id","pass.type.name","pass.outcome.id","pass.outcome.name","pass.technique.id","pass.technique.name","carry.end_location","ball_receipt.outcome.id","ball_receipt.outcome.name","clearance.left_foot","clearance.right_foot","clearance.head","clearance.aerial_won","clearance.body_part.id","clearance.body_part.name","ball_recovery.recovery_failure","ball_recovery.offensive","dribble.overrun","dribble.nutmeg","dribble.outcome.id","dribble.outcome.name","duel.outcome.id","duel.outcome.name","duel.type.id","duel.type.name","foul_committed.offensive","foul_committed.advantage","foul_committed.type.id","foul_committed.type.name","foul_committed.card.id","foul_committed.card.name","foul_won.defensive","foul_won.advantage","interception.outcome.id","interception.outcome.name","shot.statsbomb_xg","shot.end_location","shot.key_pass_id","shot.first_time","shot.freeze_frame","shot.aerial_won","shot.open_goal","shot.technique.id","shot.technique.name","shot.body_part.id","shot.body_part.name","shot.type.id","shot.type.name","shot.outcome.id","shot.outcome.name","goalkeeper.end_location","goalkeeper.technique.id","goalkeeper.technique.name","goalkeeper.position.id","goalkeeper.position.name","goalkeeper.type.id","goalkeeper.type.name","goalkeeper.outcome.id","goalkeeper.outcome.name","goalkeeper.body_part.id","goalkeeper.body_part.name","miscontrol.aerial_won","block.offensive","bad_behaviour.card.id","bad_behaviour.card.name","substitution.outcome.id","substitution.outcome.name","substitution.replacement.id","substitution.replacement.name","match_id","competition_id","season_id"
"3b20dc57-5cb7-46a8-bccb-b09d984478d7","1","1","00:00:00.000","0","0","1","0","NULL","NA","NULL","NA","NA","NA","35","Starting XI","46","Wolverhampton Wanderers","1","Regular Play","46","Wolverhampton Wanderers","442","list(jersey_number = c(21, 2, 12, 6, 3, 4, 10, 16, 11, 20, 27), player.id = c(40319, 24765, 40314, 40312, 40304, 40311, 40313, 10525, 40305, 17727, 40320), player.name = c(""Paul Jones"", ""Denis Irwin"", ""Jody Craddock"", ""Paul Butler"", ""Lee Naylor"", ""Alex Rae"", ""Colin Cameron"", ""Kenny Miller"", ""Mark Kennedy"", ""Ioan Viorel Ganea"", ""Carl Cort""), position.id = c(1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24), position.name = c(""Goalkeeper"", ""Right Back"", ""Right Center Back"", ""Left Center Back"", ""Left Back"", ""Right Defensive Midfield"", 
""Left Defensive Midfield"", ""Right Midfield"", ""Left Midfield"", ""Right Center Forward"", ""Left Center Forward""))","NA",NA,"NA",NA,"NA","NA","NULL","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
"61306f72-bec9-466f-9d43-c1152531323c","2","1","00:00:00.000","0","0","1","0","NULL","NA","NULL","NA","NA","NA","35","Starting XI","46","Wolverhampton Wanderers","1","Regular Play","1","Arsenal","442","list(jersey_number = c(1, 12, 28, 23, 3, 4, 17, 19, 7, 10, 14), player.id = c(20015, 40222, 38412, 15637, 12529, 15515, 26014, 40221, 19312, 15042, 15516), player.name = c(""Jens Lehmann"", ""Laureano Bisan-Etame Mayer"", ""Kolo Habib Touré"", ""Sulzeer Jeremiah ''Sol' Campbell"", ""Ashley Cole"", ""Patrick Vieira"", ""Eduardo César Daude Gaspar"", ""Gilberto Aparecido da Silva"", ""Robert Pirès"", ""Dennis Bergkamp"", ""Thierry Henry""), position.id = c(1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24), position.name = c(""Goalkeeper"", 
""Right Back"", ""Right Center Back"", ""Left Center Back"", ""Left Back"", ""Right Defensive Midfield"", ""Left Defensive Midfield"", ""Right Midfield"", ""Left Midfield"", ""Right Center Forward"", ""Left Center Forward""))","NA",NA,"NA",NA,"NA","NA","NULL","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
"98964276-7c4e-4067-975a-2f7a07665ad8","3","1","00:00:00.000","0","0","1","0","691cd9cc-9e81-4ba1-83b9-87fc0617fab0","NA","NULL","NA","NA","NA","18","Half Start","46","Wolverhampton Wanderers","1","Regular Play","1","Arsenal","NA","NULL","NA",NA,"NA",NA,"NA","NA","NULL","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
"691cd9cc-9e81-4ba1-83b9-87fc0617fab0","4","1","00:00:00.000","0","0","1","0","98964276-7c4e-4067-975a-2f7a07665ad8","NA","NULL","NA","NA","NA","18","Half Start","46","Wolverhampton Wanderers","1","Regular Play","46","Wolverhampton Wanderers","NA","NULL","NA",NA,"NA",NA,"NA","NA","NULL","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
"3870b202-0c05-4fe2-9729-e186bd4d1808","5","1","00:00:00.675","0","0","2","0.657763","5d182627-e4c7-4c52-883d-e988e72c0b27","TRUE","c(61, 40.1)","NA","NA","NA","30","Pass","1","Arsenal","9","From Kick Off","1","Arsenal","NA","NULL","15516","Thierry Henry","24","Left Center Forward","3.522783","1.4570043","c(61.4, 43.6)","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15042","Dennis Bergkamp","1","Ground Pass","40","Right Foot","65","Kick Off","NA",NA,"NA",NA,"NULL","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
"5d182627-e4c7-4c52-883d-e988e72c0b27","6","1","00:00:01.333","0","1","2","NA","3870b202-0c05-4fe2-9729-e186bd4d1808","NA","c(61.4, 43.6)","NA","NA","NA","42","Ball Receipt*","1","Arsenal","9","From Kick Off","1","Arsenal","NA","NULL","15042","Dennis Bergkamp","22","Right Center Forward","NA","NA","NULL","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
"3c3f74e4-0f36-411e-b1b7-5fc4403b0acf","7","1","00:00:01.390","0","1","2","1.103638","b90d6ff2-3e73-4692-89f6-54f3e548af85","NA","c(61.9, 44)","NA","NA","NA","30","Pass","1","Arsenal","9","From Kick Off","1","Arsenal","NA","NULL","15042","Dennis Bergkamp","22","Right Center Forward","15.337536","-2.93141","c(46.9, 40.8)","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","26014","Eduardo César Daude Gaspar","1","Ground Pass","40","Right Foot","NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
"b90d6ff2-3e73-4692-89f6-54f3e548af85","8","1","00:00:02.494","0","2","2","NA","3c3f74e4-0f36-411e-b1b7-5fc4403b0acf","NA","c(46.9, 40.8)","NA","NA","NA","42","Ball Receipt*","1","Arsenal","9","From Kick Off","1","Arsenal","NA","NULL","26014","Eduardo César Daude Gaspar","11","Left Defensive Midfield","NA","NA","NULL","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
"5d2f7bad-3d4b-4db5-bc95-94597f266a00","9","1","00:00:02.494","0","2","2","0.886577","c(""75b0b3b4-1976-43d0-83a8-aabeae96aadd"", ""b90d6ff2-3e73-4692-89f6-54f3e548af85"")","NA","c(46.9, 40.8)","NA","NA","NA","43","Carry","1","Arsenal","9","From Kick Off","1","Arsenal","NA","NULL","26014","Eduardo César Daude Gaspar","11","Left Defensive Midfield","NA","NA","NULL","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"c(46.9, 39.1)","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
"75b0b3b4-1976-43d0-83a8-aabeae96aadd","10","1","00:00:03.381","0","3","2","1.474627","f50cc223-c604-4e8f-9521-f168abc4330d","NA","c(46.9, 39.1)","NA","NA","NA","30","Pass","1","Arsenal","9","From Kick Off","1","Arsenal","NA","NULL","26014","Eduardo César Daude Gaspar","11","Left Defensive Midfield","33.424843","-1.7482414","c(41, 6.2)","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12529","Ashley Cole","1","Ground Pass","38","Left Foot","NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
"f50cc223-c604-4e8f-9521-f168abc4330d","11","1","00:00:04.855","0","4","2","NA","75b0b3b4-1976-43d0-83a8-aabeae96aadd","NA","c(41, 6.2)","NA","NA","NA","42","Ball Receipt*","1","Arsenal","9","From Kick Off","1","Arsenal","NA","NULL","12529","Ashley Cole","6","Left Back","NA","NA","NULL","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
"2db4c3a8-04e7-41bb-96ef-56dc452d3151","12","1","00:00:04.855","0","4","2","3.321296","c(""2157e9ad-379a-4d91-8522-484231c8e9d6"", ""f50cc223-c604-4e8f-9521-f168abc4330d"")","NA","c(41, 6.2)","NA","NA","NA","43","Carry","1","Arsenal","9","From Kick Off","1","Arsenal","NA","NULL","12529","Ashley Cole","6","Left Back","NA","NA","NULL","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"c(37.6, 2.9)","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
"2157e9ad-379a-4d91-8522-484231c8e9d6","13","1","00:00:08.177","0","8","2","2","2595c190-3170-49f6-b1da-940497dbbd38","NA","c(37.6, 2.9)","NA","NA","NA","30","Pass","1","Arsenal","9","From Kick Off","1","Arsenal","NA","NULL","12529","Ashley Cole","6","Left Back","26.016918","2.1481383","c(23.4, 24.7)","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15637","Sulzeer Jeremiah ''Sol' Campbell","1","Ground Pass","38","Left Foot","NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
"2595c190-3170-49f6-b1da-940497dbbd38","14","1","00:00:10.177","0","10","2","NA","2157e9ad-379a-4d91-8522-484231c8e9d6","NA","c(23.4, 24.7)","NA","NA","NA","42","Ball Receipt*","1","Arsenal","9","From Kick Off","1","Arsenal","NA","NULL","15637","Sulzeer Jeremiah ''Sol' Campbell","5","Left Center Back","NA","NA","NULL","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
"05b2dd83-b6e9-4128-89a2-6f9a0e44c9fa","15","1","00:00:10.177","0","10","2","1.921246","c(""2595c190-3170-49f6-b1da-940497dbbd38"", ""79e9960a-a541-4967-9376-3709cc8b5090"", ""de1eaec6-2d3e-4f37-bdd7-3c63da421a29"")","NA","c(23.4, 24.7)","TRUE","NA","NA","43","Carry","1","Arsenal","9","From Kick Off","1","Arsenal","NA","NULL","15637","Sulzeer Jeremiah ''Sol' Campbell","5","Left Center Back","NA","NA","NULL","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"c(33.3, 29.2)","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
"de1eaec6-2d3e-4f37-bdd7-3c63da421a29","16","1","00:00:10.367","0","10","2","1.476297","05b2dd83-b6e9-4128-89a2-6f9a0e44c9fa","NA","c(93.3, 56.2)","NA","NA","NA","17","Pressure","1","Arsenal","9","From Kick Off","46","Wolverhampton Wanderers","NA","NULL","17727","Ioan Viorel Ganea","22","Right Center Forward","NA","NA","NULL","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
"79e9960a-a541-4967-9376-3709cc8b5090","17","1","00:00:12.098","0","12","2","4.202805","c(""2634d5bc-1a7f-44cb-ab74-78bbca278480"", ""aaa6beff-23ec-40e5-a4df-c9a227900ebc"")","NA","c(33.3, 29.2)","NA","NA","NA","30","Pass","1","Arsenal","9","From Kick Off","1","Arsenal","NA","NULL","15637","Sulzeer Jeremiah ''Sol' Campbell","5","Left Center Back","64.88343","0.5139846","c(89.8, 61.1)","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15042","Dennis Bergkamp","3","High Pass","40","Right Foot","NA",NA,"9","Incomplete","NA",NA,"NULL","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
"aaa6beff-23ec-40e5-a4df-c9a227900ebc","18","1","00:00:16.301","0","16","2","NA","79e9960a-a541-4967-9376-3709cc8b5090","NA","c(82.9, 53.9)","NA","NA","NA","42","Ball Receipt*","1","Arsenal","9","From Kick Off","1","Arsenal","NA","NULL","15042","Dennis Bergkamp","22","Right Center Forward","NA","NA","NULL","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","9","Incomplete","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
"2634d5bc-1a7f-44cb-ab74-78bbca278480","19","1","00:00:16.301","0","16","3","2.527436","c(""48fdfb47-4cda-4268-a62d-9caf0006c3d7"", ""79e9960a-a541-4967-9376-3709cc8b5090"")","NA","c(30.3, 19)","NA","NA","NA","30","Pass","46","Wolverhampton Wanderers","1","Regular Play","46","Wolverhampton Wanderers","NA","NULL","40304","Lee Naylor","6","Left Back","17.790165","2.9607337","c(12.8, 22.2)","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","40319","Paul Jones","3","High Pass","37","Head","66","Recovery","NA",NA,"NA",NA,"NULL","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
"48fdfb47-4cda-4268-a62d-9caf0006c3d7","20","1","00:00:18.828","0","18","3","NA","2634d5bc-1a7f-44cb-ab74-78bbca278480","NA","c(12.8, 22.2)","NA","NA","NA","42","Ball Receipt*","46","Wolverhampton Wanderers","1","Regular Play","46","Wolverhampton Wanderers","NA","NULL","40319","Paul Jones","1","Goalkeeper","NA","NA","NULL","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
"9c0c3818-0985-438d-9023-9183910e4f1c","21","1","00:00:26.302","0","26","3","2.162299","c(""6e8cc8fd-bb82-4f65-ad7a-1cfb9000cc0b"", ""e7c2b3b4-15a3-4411-9557-b39b2ce7f48e"")","TRUE","c(14.9, 43.5)","NA","NA","NA","30","Pass","46","Wolverhampton Wanderers","1","Regular Play","46","Wolverhampton Wanderers","NA","NULL","40319","Paul Jones","1","Goalkeeper","67.33298","0.18370576","c(81.1, 55.8)","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","17727","Ioan Viorel Ganea","3","High Pass","68","Drop Kick","NA",NA,"9","Incomplete","NA",NA,"NULL","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
"e7c2b3b4-15a3-4411-9557-b39b2ce7f48e","22","1","00:00:28.464","0","28","3","NA","9c0c3818-0985-438d-9023-9183910e4f1c","NA","c(81.1, 53.9)","NA","NA","NA","42","Ball Receipt*","46","Wolverhampton Wanderers","1","Regular Play","46","Wolverhampton Wanderers","NA","NULL","17727","Ioan Viorel Ganea","22","Right Center Forward","NA","NA","NULL","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","9","Incomplete","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
"6e8cc8fd-bb82-4f65-ad7a-1cfb9000cc0b","23","1","00:00:28.464","0","28","3","0","9c0c3818-0985-438d-9023-9183910e4f1c","NA","c(39, 24.3)","TRUE","NA","NA","9","Clearance","46","Wolverhampton Wanderers","1","Regular Play","1","Arsenal","NA","NULL","12529","Ashley Cole","6","Left Back","NA","NA","NULL","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"TRUE","NA","NA","NA","38","Left Foot","NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
"74f56e12-67f8-4123-a34b-72eda9dacde9","24","1","00:00:30.516","0","30","3","1.353245","1f2953ae-2860-423e-a569-982237c1e74d","NA","c(55.4, 43.9)","NA","NA","NA","30","Pass","46","Wolverhampton Wanderers","1","Regular Play","46","Wolverhampton Wanderers","NA","NULL","40311","Alex Rae","9","Right Defensive Midfield","29.502712","1.5843549","c(55, 73.4)","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","24765","Denis Irwin","2","Low Pass","40","Right Foot","66","Recovery","NA",NA,"NA",NA,"NULL","NA",NA,"NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA","NA","NA",NA,"NA","NULL",NA,"NA","NULL","NA","NA","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NULL","NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA",NA,"NA","NA","NA",NA,"NA",NA,"NA",NA,"3749052","2","44"
